Date,Levels
01.08.1993 00:00:00   ,148.84
01.09.1993 00:00:00   ,148.37
01.10.1993 00:00:00   ,147.91
01.11.1993 00:00:00   ,147.72
01.12.1993 00:00:00   ,147.85
01.01.1994 00:00:00   ,148.46
01.02.1994 00:00:00   ,148.06
01.03.1994 00:00:00   ,148.15
01.04.1994 00:00:00   ,149.25
01.05.1994 00:00:00   ,149.01
01.06.1994 00:00:00   ,148.61
01.07.1994 00:00:00   ,147.95
01.08.1994 00:00:00   ,147.39
01.09.1994 00:00:00   ,147.34
01.10.1994 00:00:00   ,147.16
01.11.1994 00:00:00   ,147.15
01.12.1994 00:00:00   ,147.43
01.01.1995 00:00:00   ,147.63
01.02.1995 00:00:00   ,148.12
01.03.1995 00:00:00   ,148.13
01.04.1995 00:00:00   ,148.82
01.05.1995 00:00:00   ,148.74
01.06.1995 00:00:00   ,149.63
01.07.1995 00:00:00   ,149.08
01.08.1995 00:00:00   ,147.99
01.09.1995 00:00:00   ,149.5
01.10.1995 00:00:00   ,148.14
01.11.1995 00:00:00   ,147.72
01.12.1995 00:00:00   ,147.75
01.01.1996 00:00:00   ,147.93
01.02.1996 00:00:00   ,147.41
01.03.1996 00:00:00   ,147.33
01.04.1996 00:00:00   ,148.19
01.05.1996 00:00:00   ,149.09
01.06.1996 00:00:00   ,148.66
01.07.1996 00:00:00   ,148.39
01.08.1996 00:00:00   ,147.85
01.09.1996 00:00:00   ,148.2
01.10.1996 00:00:00   ,148.83
01.11.1996 00:00:00   ,148.88
01.12.1996 00:00:00   ,148.08
01.01.1997 00:00:00   ,147.53
01.02.1997 00:00:00   ,147.44
01.03.1997 00:00:00   ,148.11
01.04.1997 00:00:00   ,148.35
01.05.1997 00:00:00   ,148.44
01.06.1997 00:00:00   ,148.17
01.07.1997 00:00:00   ,150.07
01.08.1997 00:00:00   ,148.74
01.09.1997 00:00:00   ,147.7
01.10.1997 00:00:00   ,147.52
01.11.1997 00:00:00   ,147.29
01.12.1997 00:00:00   ,147.54
01.01.1998 00:00:00   ,147.56
01.02.1998 00:00:00   ,147.26
01.03.1998 00:00:00   ,147.55
01.04.1998 00:00:00   ,147.91
01.05.1998 00:00:00   ,147.72
01.06.1998 00:00:00   ,147.73
01.07.1998 00:00:00   ,147.84
01.08.1998 00:00:00   ,147.46
01.09.1998 00:00:00   ,147.72
01.10.1998 00:00:00   ,147.93
01.11.1998 00:00:00   ,149.3
01.12.1998 00:00:00   ,148.59
01.01.1999 00:00:00   ,148.09
01.02.1999 00:00:00   ,148.49
01.03.1999 00:00:00   ,149.5
01.04.1999 00:00:00   ,148.96
01.05.1999 00:00:00   ,149.74
01.06.1999 00:00:00   ,149.44
01.07.1999 00:00:00   ,148.81
01.08.1999 00:00:00   ,148.12
01.09.1999 00:00:00   ,147.89
01.10.1999 00:00:00   ,147.6
01.11.1999 00:00:00   ,147.38
01.12.1999 00:00:00   ,147.52
01.01.2000 00:00:00   ,147.68
01.02.2000 00:00:00   ,148.52
01.03.2000 00:00:00   ,148.97
01.04.2000 00:00:00   ,149.17
01.05.2000 00:00:00   ,148.91
01.06.2000 00:00:00   ,148.37
01.07.2000 00:00:00   ,148.0
01.08.2000 00:00:00   ,148.14
01.09.2000 00:00:00   ,147.76
01.10.2000 00:00:00   ,147.97
01.11.2000 00:00:00   ,147.58
01.12.2000 00:00:00   ,147.43
01.01.2001 00:00:00   ,147.5
01.02.2001 00:00:00   ,147.65
01.03.2001 00:00:00   ,148.4
01.04.2001 00:00:00   ,149.09
01.05.2001 00:00:00   ,148.61
01.06.2001 00:00:00   ,148.73
01.07.2001 00:00:00   ,148.39
01.08.2001 00:00:00   ,147.73
01.09.2001 00:00:00   ,148.17
01.10.2001 00:00:00   ,147.77
01.11.2001 00:00:00   ,147.37
01.12.2001 00:00:00   ,147.83
01.01.2002 00:00:00   ,147.74
01.02.2002 00:00:00   ,148.18
01.03.2002 00:00:00   ,148.81
01.04.2002 00:00:00   ,149.01
01.05.2002 00:00:00   ,148.38
01.06.2002 00:00:00   ,148.11
01.07.2002 00:00:00   ,147.69
01.08.2002 00:00:00   ,
01.09.2002 00:00:00   ,
01.10.2002 00:00:00   ,
01.11.2002 00:00:00   ,
01.12.2002 00:00:00   ,
01.01.2003 00:00:00   ,
01.02.2003 00:00:00   ,
01.03.2003 00:00:00   ,
01.04.2003 00:00:00   ,147.76
01.05.2003 00:00:00   ,147.79
01.06.2003 00:00:00   ,147.65
01.07.2003 00:00:00   ,147.24
01.08.2003 00:00:00   ,147.03
01.09.2003 00:00:00   ,146.87
01.10.2003 00:00:00   ,147.12
01.11.2003 00:00:00   ,147.01
01.12.2003 00:00:00   ,146.78
01.01.2004 00:00:00   ,147.1
01.02.2004 00:00:00   ,147.59
01.03.2004 00:00:00   ,147.49
01.04.2004 00:00:00   ,147.89
01.05.2004 00:00:00   ,147.9
01.06.2004 00:00:00   ,148.33
01.07.2004 00:00:00   ,148.07
01.08.2004 00:00:00   ,147.5
01.09.2004 00:00:00   ,147.3
01.10.2004 00:00:00   ,147.32
01.11.2004 00:00:00   ,147.15
01.12.2004 00:00:00   ,147.08
01.01.2005 00:00:00   ,147.03
01.02.2005 00:00:00   ,147.37
01.03.2005 00:00:00   ,148.2
01.04.2005 00:00:00   ,148.96
01.05.2005 00:00:00   ,148.77
01.06.2005 00:00:00   ,148.2
01.07.2005 00:00:00   ,148.9
01.08.2005 00:00:00   ,148.78
01.09.2005 00:00:00   ,148.75
01.10.2005 00:00:00   ,147.77
01.11.2005 00:00:00   ,147.14
01.12.2005 00:00:00   ,146.97
01.01.2006 00:00:00   ,146.96
01.02.2006 00:00:00   ,146.91
01.03.2006 00:00:00   ,148.1
01.04.2006 00:00:00   ,150.56
01.05.2006 00:00:00   ,149.56
01.06.2006 00:00:00   ,149.72
01.07.2006 00:00:00   ,148.28
01.08.2006 00:00:00   ,148.89
01.09.2006 00:00:00   ,148.03
01.10.2006 00:00:00   ,147.33
01.11.2006 00:00:00   ,147.26
01.12.2006 00:00:00   ,147.12
01.01.2007 00:00:00   ,147.13
01.02.2007 00:00:00   ,147.3
01.03.2007 00:00:00   ,147.66
01.04.2007 00:00:00   ,147.46
01.05.2007 00:00:00   ,147.43
01.06.2007 00:00:00   ,147.48
01.07.2007 00:00:00   ,147.47
01.08.2007 00:00:00   ,147.23
01.09.2007 00:00:00   ,149.04
01.10.2007 00:00:00   ,148.14
01.11.2007 00:00:00   ,148.08
01.12.2007 00:00:00   ,148.31
01.01.2008 00:00:00   ,147.7
01.02.2008 00:00:00   ,147.64
01.03.2008 00:00:00   ,147.97
01.04.2008 00:00:00   ,148.13
01.05.2008 00:00:00   ,148.32
01.06.2008 00:00:00   ,148.34
01.07.2008 00:00:00   ,148.11
01.08.2008 00:00:00   ,148.11
01.09.2008 00:00:00   ,147.5
01.10.2008 00:00:00   ,147.22
01.11.2008 00:00:00   ,147.03
01.12.2008 00:00:00   ,147.12
01.01.2009 00:00:00   ,147.1
01.02.2009 00:00:00   ,146.95
01.03.2009 00:00:00   ,147.92
01.04.2009 00:00:00   ,148.75
01.05.2009 00:00:00   ,148.49
01.06.2009 00:00:00   ,148.8
01.07.2009 00:00:00   ,149.44
01.08.2009 00:00:00   ,148.39
01.09.2009 00:00:00   ,147.75
01.10.2009 00:00:00   ,147.33
01.11.2009 00:00:00   ,147.36
01.12.2009 00:00:00   ,147.31
01.01.2010 00:00:00   ,147.28
01.02.2010 00:00:00   ,147.08
01.03.2010 00:00:00   ,147.46
01.04.2010 00:00:00   ,147.62
01.05.2010 00:00:00   ,147.8
01.06.2010 00:00:00   ,149.72
01.07.2010 00:00:00   ,148.47
01.08.2010 00:00:00   ,148.71
01.09.2010 00:00:00   ,148.48
01.10.2010 00:00:00   ,147.67
01.11.2010 00:00:00   ,147.37
01.12.2010 00:00:00   ,147.57
01.01.2011 00:00:00   ,148.9
01.02.2011 00:00:00   ,148.32
01.03.2011 00:00:00   ,147.58
01.04.2011 00:00:00   ,147.42
01.05.2011 00:00:00   ,147.19
01.06.2011 00:00:00   ,147.4
01.07.2011 00:00:00   ,147.46
01.08.2011 00:00:00   ,147.42
01.09.2011 00:00:00   ,147.23
01.10.2011 00:00:00   ,147.36
01.11.2011 00:00:00   ,147.05
01.12.2011 00:00:00   ,146.89
01.01.2012 00:00:00   ,147.59
01.02.2012 00:00:00   ,147.58
01.03.2012 00:00:00   ,147.84
01.04.2012 00:00:00   ,147.92
01.05.2012 00:00:00   ,147.99
01.06.2012 00:00:00   ,148.37
01.07.2012 00:00:00   ,148.05
01.08.2012 00:00:00   ,147.61
01.09.2012 00:00:00   ,147.59
01.10.2012 00:00:00   ,147.45
01.11.2012 00:00:00   ,147.4
01.12.2012 00:00:00   ,147.35
01.01.2013 00:00:00   ,149.13
01.02.2013 00:00:00   ,148.83
01.03.2013 00:00:00   ,148.27
01.04.2013 00:00:00   ,148.18
01.05.2013 00:00:00   ,148.46
01.06.2013 00:00:00   ,150.04
01.07.2013 00:00:00   ,148.69
01.08.2013 00:00:00   ,147.58
01.09.2013 00:00:00   ,147.67
01.10.2013 00:00:00   ,147.68
01.11.2013 00:00:00   ,147.71
01.12.2013 00:00:00   ,147.45
01.01.2014 00:00:00   ,147.14
01.02.2014 00:00:00   ,147.07
01.03.2014 00:00:00   ,146.96
01.04.2014 00:00:00   ,147.01
01.05.2014 00:00:00   ,148.13
01.06.2014 00:00:00   ,148.15
01.07.2014 00:00:00   ,147.64
01.08.2014 00:00:00   ,148.15
01.09.2014 00:00:00   ,148.45
01.10.2014 00:00:00   ,148.32
01.11.2014 00:00:00   ,148.47
01.12.2014 00:00:00   ,147.58
01.01.2015 00:00:00   ,147.98
01.02.2015 00:00:00   ,147.61
01.03.2015 00:00:00   ,147.46
01.04.2015 00:00:00   ,147.84
01.05.2015 00:00:00   ,148.24
01.06.2015 00:00:00   ,148.22
01.07.2015 00:00:00   ,147.6
01.08.2015 00:00:00   ,147.15
01.09.2015 00:00:00   ,146.96
01.10.2015 00:00:00   ,146.9
01.11.2015 00:00:00   ,146.78
01.12.2015 00:00:00   ,146.86
01.01.2016 00:00:00   ,146.76
01.02.2016 00:00:00   ,147.58
01.03.2016 00:00:00   ,147.57
01.04.2016 00:00:00   ,147.48
01.05.2016 00:00:00   ,147.75
01.06.2016 00:00:00   ,148.48
01.07.2016 00:00:00   ,148.88
01.08.2016 00:00:00   ,148.49
01.09.2016 00:00:00   ,147.73
01.10.2016 00:00:00   ,147.38
01.11.2016 00:00:00   ,147.33
01.12.2016 00:00:00   ,147.12
01.01.2017 00:00:00   ,146.88
01.02.2017 00:00:00   ,146.85
01.03.2017 00:00:00   ,147.62
01.04.2017 00:00:00   ,147.67
01.05.2017 00:00:00   ,148.03
01.06.2017 00:00:00   ,147.63
01.07.2017 00:00:00   ,147.36
01.08.2017 00:00:00   ,147.69
01.09.2017 00:00:00   ,147.85
01.10.2017 00:00:00   ,147.59
01.11.2017 00:00:00   ,147.66
01.12.2017 00:00:00   ,147.6
01.01.2018 00:00:00   ,148.29
01.02.2018 00:00:00   ,148.07
01.03.2018 00:00:00   ,147.6
01.04.2018 00:00:00   ,147.77
01.05.2018 00:00:00   ,147.83
01.06.2018 00:00:00   ,147.68
01.07.2018 00:00:00   ,147.5
01.08.2018 00:00:00   ,147.01
01.09.2018 00:00:00   ,146.97
01.10.2018 00:00:00   ,146.75
01.11.2018 00:00:00   ,146.68
01.12.2018 00:00:00   ,146.85
01.01.2019 00:00:00   ,147.65
01.02.2019 00:00:00   ,147.51
01.03.2019 00:00:00   ,148.09
01.04.2019 00:00:00   ,148.02
01.05.2019 00:00:00   ,148.29
01.06.2019 00:00:00   ,148.82
01.07.2019 00:00:00   ,147.88
01.08.2019 00:00:00   ,147.49
01.09.2019 00:00:00   ,147.28
01.10.2019 00:00:00   ,147.09
01.11.2019 00:00:00   ,147.05
01.12.2019 00:00:00   ,146.96
01.01.2020 00:00:00   ,146.96
01.02.2020 00:00:00   ,147.72
01.03.2020 00:00:00   ,147.81
01.04.2020 00:00:00   ,147.35
01.05.2020 00:00:00   ,147.27
01.06.2020 00:00:00   ,147.53
01.07.2020 00:00:00   ,147.82
01.08.2020 00:00:00   ,148.63
01.09.2020 00:00:00   ,147.91
01.10.2020 00:00:00   ,147.75
01.11.2020 00:00:00   ,147.67
01.12.2020 00:00:00   ,147.17
01.01.2021 00:00:00   ,146.97
01.02.2021 00:00:00   ,147.66
01.03.2021 00:00:00   ,147.38
01.04.2021 00:00:00   ,147.29
01.05.2021 00:00:00   ,147.6
01.06.2021 00:00:00   ,147.85
01.07.2021 00:00:00   ,148.62
01.08.2021 00:00:00   ,148.77
01.09.2021 00:00:00   ,148.1
01.10.2021 00:00:00   ,147.37
01.11.2021 00:00:00   ,147.04
01.12.2021 00:00:00   ,147.01
01.01.2022 00:00:00   ,
